Unnamed: 0,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
4756,"August 30, 2020",Illinois,Decatur,700 block of E Clay St,0,2,http://www.gunviolencearchive.org/incident/1780890,https://herald-review.com/news/local/crime-and-courts/man-wanted-for-first-degree-murder-2-men-arrested-for-attempted-murder-police-say/article_5565b1f4-36bb-55e0-8607-4505004d1717.html#tracking-source=home-top-story-1
4757,"August 30, 2020",Illinois,Chicago,11601 S Western Ave,1,4,http://www.gunviolencearchive.org/incident/1779718,https://chicago.suntimes.com/crime/2020/8/30/21407799/devon-welsh-lumes-pancake-house-5-shot-1-fatally-morgan-park-western-116-homicide-gun-violence
4758,"August 30, 2020",Illinois,Chicago,900 block of W Garfield Blvd,1,0,http://www.gunviolencearchive.org/incident/1779465,https://chicago.suntimes.com/crime/2020/8/30/21407409/back-of-the-yards-man-shot-homicide-gun-violence-garfield
4759,"August 30, 2020",Texas,Houston,662 Maxey Rd,0,1,http://www.gunviolencearchive.org/incident/1780393,https://www.khou.com/article/news/crime/4-suspect-wanted-shooting-apartment-maxey-road/285-6e7dc9d5-916a-4d94-abb7-a50d15d235ab
4760,"August 30, 2020",Illinois,Chicago,1200 block of E 63rd St,0,1,http://www.gunviolencearchive.org/incident/1780404,https://chicago.suntimes.com/crime/2020/8/30/21408148/woodlawn-shooting-15-year-old-boy-shot-63rd-gun-violence
4761,"August 30, 2020",Illinois,Chicago,8400 block of S Commercial Ave,1,0,http://www.gunviolencearchive.org/incident/1779462,https://chicago.suntimes.com/crime/2020/8/30/21407351/south-chicago-shooting-homicide-man-killed-gun-violence-commercial
4762,"August 30, 2020",North Carolina,Durham,4515 NC-55,1,0,http://www.gunviolencearchive.org/incident/1780409,https://www.cbs17.com/news/local-news/durham-county-news/man-found-shot-to-death-inside-durham-motel-room-police-say/
4763,"August 30, 2020",Florida,Pensacola,500 E Fairfield Dr,0,1,http://www.gunviolencearchive.org/incident/1781502,https://weartv.com/news/local/police-one-person-shot-at-pensacola-village-apartments
4764,"August 30, 2020",New York,Corona (Queens),13-25 Gipson St,0,3,http://www.gunviolencearchive.org/incident/1779643,https://www.amny.com/police-fire/nyc-shootings-one-slain-in-brooklyn-another-11-wounded-citywide/
4765,"August 30, 2020",New York,Brooklyn,115 Lexington Ave,0,1,http://www.gunviolencearchive.org/incident/1779975,https://www.amny.com/police-fire/nyc-shootings-one-slain-in-brooklyn-another-11-wounded-citywide/
4766,"August 30, 2020",New York,Brooklyn,829 Flatbush Ave,0,1,http://www.gunviolencearchive.org/incident/1779659,https://www.amny.com/police-fire/nyc-shootings-one-slain-in-brooklyn-another-11-wounded-citywide/
4767,"August 30, 2020",New York,Albany,100 block of Clinton St,0,2,http://www.gunviolencearchive.org/incident/1779978,https://www.wivb.com/news/local-news/buffalo/buffalo-man-indicted-for-allegedly-shooting-backseat-passenger-on-kensington-expressway/
4768,"August 30, 2020",New York,Buffalo,500 block of Fillmore Ave,1,4,http://www.gunviolencearchive.org/incident/1779981,https://www.wivb.com/news/buffalo-police-seven-people-shot-overnight-at-two-different-gatherings/
4769,"August 30, 2020",New York,Buffalo,200 block of Fuhrmann Blvd,0,2,http://www.gunviolencearchive.org/incident/1779987,https://www.wivb.com/news/buffalo-police-seven-people-shot-overnight-at-two-different-gatherings/
4770,"August 30, 2020",Pennsylvania,Philadelphia,100 block of N 61st St,0,2,http://www.gunviolencearchive.org/incident/1826028,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
4771,"August 30, 2020",Michigan,Battle Creek,100 block of Jordan St,0,0,http://www.gunviolencearchive.org/incident/1782082,https://www.battlecreekenquirer.com/story/news/2020/09/01/police-fire-man-gun-arrested-battle-creek/5680640002/
4772,"August 30, 2020",Texas,Dallas,1218 Phinney Ave,1,0,http://www.gunviolencearchive.org/incident/1781154,https://www.dallasnews.com/news/crime/2020/10/26/teen-indicted-on-murder-charge-in-drug-deal-gone-wrong-at-west-oak-cliff-elementary-school/
4773,"August 30, 2020",Kentucky,Russellville,1034 N Main St,0,0,http://www.gunviolencearchive.org/incident/1782181,https://www.wbko.com/2020/09/03/police-man-arrested-after-pointing-gun-at-group-of-people-child/
4774,"August 30, 2020",Kansas,Salina,N 9th St,0,1,http://www.gunviolencearchive.org/incident/1779631,https://fox4kc.com/news/leavenworth-man-one-of-two-charged-in-shooting-of-salina-police-officer/
4775,"August 30, 2020",California,Coachella,Avenida de Plata and Ave 50,0,1,http://www.gunviolencearchive.org/incident/1780947,https://kesq.com/news/2020/08/31/man-hospitalized-after-late-night-coachella-shooting/
4776,"August 30, 2020",Michigan,Dearborn,W Warren Ave and Oakman Blvd,0,1,http://www.gunviolencearchive.org/incident/1780711,https://www.pressandguide.com/news/police_fire/dearborn-police-detain-man-in-connection-with-road-rage-shooting/article_703f3a5e-ebad-11ea-a7f6-2b5d4c94c72d.html
4777,"August 30, 2020",Texas,Dallas,2900 block of Main St,0,1,http://www.gunviolencearchive.org/incident/1780005,https://dpdbeat.com/2020/08/30/shooting-on-main-street/
4778,"August 30, 2020",California,San Francisco,100 block of Gonzalez Dr,0,1,http://www.gunviolencearchive.org/incident/1780949,https://www.sfexaminer.com/news/shootings-injure-two-men/
4779,"August 30, 2020",Louisiana,Pearl River,35286 Ella Singletary Rd,3,0,http://www.gunviolencearchive.org/incident/1781341,https://www.nola.com/news/northshore/article_bc1127ba-ebd2-11ea-9755-eb838d2ab1ac.html
4780,"August 30, 2020",California,San Francisco,Laguna St and Waller St,0,1,http://www.gunviolencearchive.org/incident/1780951,https://www.sfexaminer.com/news/shootings-injure-two-men/
4781,"August 30, 2020",Texas,Lamesa,500 block of S Akron Ave,1,1,http://www.gunviolencearchive.org/incident/1783389,https://www.kcbd.com/2020/09/01/police-identify-victim-deadly-lamesa-shooting/
4782,"August 30, 2020",Ohio,Cincinnati,Dudley Walk,0,1,http://www.gunviolencearchive.org/incident/1780014,https://www.fox19.com/2020/08/30/police-injured-west-end-shooting/
4783,"August 30, 2020",Texas,Lufkin,400 block of N Timberland Dr,0,0,http://www.gunviolencearchive.org/incident/1783393,https://lufkindailynews.com/news/record/police_report/article_cca3a268-7abf-53f9-93ec-e33d78d28a20.html
4784,"August 30, 2020",Indiana,Daleville,13000 block of W 700 S00-S,0,2,http://www.gunviolencearchive.org/incident/1786083,https://www.thestarpress.com/story/news/crime/2020/08/31/deputies-man-shot-girlfriends-ex-husband-then-himself/5677349002/?fbclid=IwAR1F8W_qAR_Ijcb31GgZNLPnuDnN7nw7H7gD5a9tFMsyGkTMo-bsLLTx8UQ
4785,"August 30, 2020",New York,Bronx,1408 Webster Ave,0,1,http://www.gunviolencearchive.org/incident/1780032,https://twitter.com/NYC_Alerts911/status/1300224387233255432
4786,"August 30, 2020",Illinois,Elgin,Thorndale Dr and Maroon Dr,0,0,http://www.gunviolencearchive.org/incident/1779996,https://www.dailyherald.com/news/20200830/elgin-police-investigating-two-reported-weekend-shootings
4787,"August 30, 2020",Ohio,Cleveland,1000 block of E 71st St,0,1,http://www.gunviolencearchive.org/incident/1780036,https://www.cleveland.com/crime/2020/08/cleveland-police-respond-to-five-shootings-in-less-than-3-hours-on-citys-east-side.html
4788,"August 30, 2020",Pennsylvania,Philadelphia,2700 block of W Montgomery Ave,1,1,http://www.gunviolencearchive.org/incident/1780041,https://philadelphia.cbslocal.com/2020/08/30/police-gun-battle-in-north-philadelphia-ends-with-1-dead-1-critically-injured/
4789,"May 20, 2020",North Carolina,Snow Camp,2500 block of Ashewood Dr,0,0,http://www.gunviolencearchive.org/incident/1684638,https://myfox8.com/news/snow-camp-felon-charged-after-shooting-trying-to-run-deputies-say/
4790,"May 20, 2020",New York,Rhinebeck,,1,0,http://www.gunviolencearchive.org/incident/1686253,https://www.timesunion.com/news/article/Former-State-Police-investigator-at-center-of-15286521.php
4791,"May 20, 2020",Missouri,Joplin,North St and School Ave,0,1,http://www.gunviolencearchive.org/incident/1684640,https://www.joplinglobe.com/news/crime_and_courts/victim-of-accidental-shooting-reported-to-be-in-critical-condition/article_d52656e4-9ba0-11ea-8cab-73f4eacacd99.html
4792,"May 20, 2020",Iowa,Davenport,100 Main St,0,0,http://www.gunviolencearchive.org/incident/1704049,https://qctimes.com/news/local/crime-and-courts/davenport-police-make-arrest-in-may-20-shooting-incident-in-downtown/article_d4992025-05f1-5c2f-a720-52ce371626da.html
4793,"May 20, 2020",Illinois,Chicago,50th block of E 102nd Pl,0,2,http://www.gunviolencearchive.org/incident/1685359,https://chicago.suntimes.com/2020/5/21/21265972/6-shot-1-killed-may-20-wednesday-homicide-crime
4794,"May 20, 2020",California,Corcoran,Dairy Ave and Bell Ave,0,2,http://www.gunviolencearchive.org/incident/1684785,https://hanfordsentinel.com/news/police-investigate-shooting-at-corcoran-gas-station-2-injured/article_b078940f-0a11-5e2c-87ac-29b215a532af.html
4795,"May 20, 2020",South Carolina,North Charleston,3310 Florida Ave,0,2,http://www.gunviolencearchive.org/incident/1683880,https://abcnews4.com/news/local/suspect-at-large-for-shooting-that-injured-two-in-north-charleston
4796,"May 20, 2020",Indiana,Indianapolis,4000 Lafayette Rd,0,0,http://www.gunviolencearchive.org/incident/1685648,https://www.wthr.com/article/3-juveniles-arrested-after-fleeing-traffic-stop-shooting-impd-officers
4797,"May 20, 2020",New York,New York (Manhattan),E 125th St and Third Ave,1,0,http://www.gunviolencearchive.org/incident/1683842,https://www.nydailynews.com/new-york/nyc-crime/ny-man-wanted-for-killing-uber-eats-deliveryman-arrested-20200805-kwhi3avu3ra4hhbaid7rqod6dy-story.html
4798,"May 20, 2020",Pennsylvania,Philadelphia,2400 block of N 15th St,0,1,http://www.gunviolencearchive.org/incident/1850051,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
4799,"May 20, 2020",Pennsylvania,Philadelphia,2800 block of N Taylor St,0,2,http://www.gunviolencearchive.org/incident/1850053,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
4800,"May 20, 2020",Pennsylvania,Philadelphia,600 block of Indiana Ave,0,1,http://www.gunviolencearchive.org/incident/1850056,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
4801,"May 20, 2020",Arkansas,Pine Bluff,4300 block of S Olive St,1,1,http://www.gunviolencearchive.org/incident/1685678,https://katv.com/news/local/pine-bluff-police-investigating-shooting-that-left-1-dead-1-injured
4802,"May 20, 2020",Florida,Jacksonville,Old Middleburg Rd and 103rd St,0,1,http://www.gunviolencearchive.org/incident/1683911,https://www.firstcoastnews.com/article/news/local/woman-shot-in-hand-while-driving-on-jacksonvilles-southwest-side/77-28d9f4bd-21b9-4fb4-9a5a-35b6dfadbb67
4803,"May 20, 2020",Indiana,Indianapolis,5300 block of Massachusetts Ave,0,1,http://www.gunviolencearchive.org/incident/1684257,https://fox59.com/news/good-samaritan-rescues-16-year-old-boy-shot-on-indys-east-side/
4804,"May 20, 2020",Pennsylvania,Philadelphia,Market St and S Yewdall St,1,0,http://www.gunviolencearchive.org/incident/1683891,https://www.phillyunsolvedmurders.com/cases/unsolved-murders-archive/unsolved-murders-2020/1144-darrell-felton-dc-20-18-039555
4805,"May 20, 2020",Maryland,Glen Burnie,125 Loyd Ln,0,1,http://www.gunviolencearchive.org/incident/1685662,https://baltimore.cbslocal.com/2020/06/01/suspect-arrested-in-shooting-of-14-year-old-in-glen-burnie/
4806,"May 20, 2020",Florida,Melbourne,7300 Watersong Ln,1,0,http://www.gunviolencearchive.org/incident/1683944,https://www.wesh.com/article/deputy-involved-shooting-under-investigation-in-brevard-county/32614858
4807,"May 20, 2020",California,Newark,36000 block of Beutke Dr,1,0,http://www.gunviolencearchive.org/incident/1684764,https://www.eastbaytimes.com/2020/05/21/newark-police-say-wanted-man-shot-himself-during-arrest-attempt/
4808,"May 20, 2020",Georgia,Savannah,Abercorn St and Apache Ave,0,1,http://www.gunviolencearchive.org/incident/1684773,https://www.wsav.com/crime-safety/savannah-police-investigate-after-discovery-of-shooting-victim/
4809,"May 20, 2020",Alabama,Montgomery,S Decatur St and Carter Hill Rd,0,0,http://www.gunviolencearchive.org/incident/1686434,https://www.montgomeryadvertiser.com/story/news/2020/05/22/montgomery-police-arrest-one-after-occupied-vehicle-shot-into/5244088002/
4810,"May 20, 2020",Ohio,North College Hill,2001 Galbraith Rd,0,1,http://www.gunviolencearchive.org/incident/1686440,https://local12.com/news/local/police-search-for-suspect-in-north-college-hill-convenience-store-shooting
4811,"May 20, 2020",Alabama,Montgomery,700 block of N University Dr,0,0,http://www.gunviolencearchive.org/incident/1686443,https://www.montgomeryadvertiser.com/story/news/2020/05/21/child-and-seven-adults-suffered-gunshot-wounds-seven-separate-shootings/5239596002/
4812,"May 20, 2020",California,Turlock,4300 block of Cherry Blossom Ln,1,0,http://www.gunviolencearchive.org/incident/1684330,https://www.modbee.com/news/local/turlock/article242865586.html
4813,"May 20, 2020",Georgia,Atlanta,2800 block of Horse Shoe Dr,1,1,http://www.gunviolencearchive.org/incident/1685743,https://www.ajc.com/news/crime--law/man-killed-double-shooting-dekalb-county-neighborhood/rEaHym3ueBTkzPIHGKI5rJ/
4814,"May 21, 2020",Massachusetts,Brockton,101 Walnut St,0,1,http://www.gunviolencearchive.org/incident/1685885,https://www.enterprisenews.com/news/20200522/man-with-gunshot-wound-arrives-at-brockton-hospital-after-shots-fired-incident?rssfeed=true
4815,"May 21, 2020",Kansas,Wichita,3625 W 13th St N,2,1,http://www.gunviolencearchive.org/incident/1685460,https://www.kansas.com/news/local/crime/article242913841.html
4816,"May 21, 2020",Colorado,Aurora,1800 S Peoria St,1,1,http://www.gunviolencearchive.org/incident/1685454,https://www.denverpost.com/2020/06/01/two-shot-dead-separate-incidents-are-identified-arapahoe-county-coroner/
4817,"May 21, 2020",Tennessee,Memphis,2466 Covington Pike,1,0,http://www.gunviolencearchive.org/incident/1685720,https://www.wmcactionnews5.com/2020/06/09/memphis-man-arrested-charged-with-first-degree-murder-may-shooting-investigation/
4818,"May 21, 2020",Tennessee,Hendersonville,N Malayna Dr,0,1,http://www.gunviolencearchive.org/incident/1684819,https://www.wkrn.com/news/local-news/domestic-assault-suspect-shot-by-hendersonville-officer/
4819,"May 21, 2020",Iowa,Cedar Rapids,2135 N Towne Ct NE,0,0,http://www.gunviolencearchive.org/incident/1685920,https://www.kcrg.com/content/news/Two-men-arrested-after-reports-of-shots-fired-570691931.html
4820,"May 21, 2020",Kentucky,Louisville,2131 W Broadway,0,1,http://www.gunviolencearchive.org/incident/1684925,https://www.wdrb.com/news/shooting-victim-found-at-auto-parts-store-in-louisvilles-russell-neighborhood/article_827e0986-9b83-11ea-9062-03fb9f70c329.html
4821,"May 21, 2020",Oklahoma,Tulsa,4837 S Darlington Ave,0,1,http://www.gunviolencearchive.org/incident/1684767,https://www.fox23.com/news/local/police-investigating-shooting-midtown-tulsa-apartment-complex/KN5QNXJNZVBSXH6QSJDYHXSKKE/
4822,"May 21, 2020",Tennessee,Memphis,4027 Jackson Ave,0,0,http://www.gunviolencearchive.org/incident/1689200,https://wreg.com/news/man-wanted-after-pulling-gun-during-nutbush-road-rage-incident/
4823,"May 21, 2020",South Carolina,Orangeburg,Presidential Dr,1,0,http://www.gunviolencearchive.org/incident/1685518,https://thetandd.com/news/local/crime-and-courts/orangeburg-shooting-victim-id-d-by-coroner-s-office/article_1cd8d980-5e69-59d3-9fbd-288e48a67aea.html
4824,"May 21, 2020",New York,Brooklyn,Marcus Garvey Blvd and Quincy St,0,0,http://www.gunviolencearchive.org/incident/1685939,https://twitter.com/nyc_alerts911/status/1263674950466048011?s=21
4825,"May 21, 2020",New York,Bronx,3065 Grand Concourse,0,1,http://www.gunviolencearchive.org/incident/1685940,https://twitter.com/nyc_alerts911/status/1263670526691737604?s=21
4826,"May 21, 2020",Louisiana,Ruston (Vernon),Cooper Church Rd,1,0,http://www.gunviolencearchive.org/incident/1686210,https://www.kplctv.com/2020/05/22/four-people-arrested-fatal-shooting-vernon/
4827,"May 21, 2020",New York,Brooklyn,340 Dumont Ave,0,1,http://www.gunviolencearchive.org/incident/1685026,https://twitter.com/NYC_Alerts911/status/1263580253047238656
4828,"May 21, 2020",New York,New York (Manhattan),W 119th St and Adam Clayton Powell Jr Blvd,0,1,http://www.gunviolencearchive.org/incident/1685028,https://twitter.com/NYC_Alerts911/status/1263338615159037952
4829,"May 21, 2020",Virginia,Williamsburg,Adams Rd,0,1,http://www.gunviolencearchive.org/incident/1684995,https://wydaily.com/local-news/2020/05/21/police-woman-attacked-shot-in-james-city-county-suspect-remains-at-large/
4830,"May 21, 2020",Pennsylvania,Philadelphia,3300 block of F St,1,0,http://www.gunviolencearchive.org/incident/1685955,https://philadelphia.cbslocal.com/2020/05/21/philadelphia-police-man-dies-after-being-shot-8-times-in-kensington/
4831,"May 21, 2020",Michigan,Lansing,500 block of W Paulson St,0,1,http://www.gunviolencearchive.org/incident/1685082,https://www.lansingstatejournal.com/story/news/local/2020/05/21/police-scene-reported-shooting-north-lansing/5241110002/
4832,"May 21, 2020",Utah,Park City,,0,0,http://www.gunviolencearchive.org/incident/1684842,https://kutv.com/news/local/police-park-city-man-threatened-to-kill-ex-wifes-new-partner
